170,12,\N,5,Soporte,38,12,Pago ya Efectuado,Terminada,\N,2
171,12,\N,7,Venta,252,12,Pago Contra Entrega,Terminada,\N,2
172,12,\N,4,Prestamo,246,12,Pago Posterior,Terminada,\N,2
173,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
174,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
175,12,\N,5,Prestamo,80,12,Pago Posterior,Terminada,\N,2
176,12,\N,7,Retiro,181,12,Pago Contra Entrega,Terminada,\N,2
177,12,\N,4,Retiro,4,12,Pago Posterior,Terminada,\N,2
178,12,\N,7,Venta,279,12,Pago Posterior,Terminada,\N,2
179,12,\N,5,Venta,117,12,Pago Posterior,Terminada,\N,2
180,12,\N,5,Venta,117,12,Pago Posterior,Terminada,\N,2
181,12,\N,7,Venta,61,12,Pago Contra Entrega,Terminada,\N,2
182,12,\N,5,Soporte,211,12,Pago ya Efectuado,Terminada,\N,2
183,12,\N,5,Venta,38,12,Pago Posterior,Terminada,\N,2
184,12,\N,5,Venta,220,12,Pago Posterior,Terminada,\N,2
185,12,\N,7,Venta,117,12,Pago Posterior,Terminada,\N,2
186,12,\N,5,Retiro,183,12,Pago ya Efectuado,Terminada,\N,2
187,12,\N,14,Venta,242,12,Pago Posterior,Terminada,\N,2
188,12,\N,7,Retiro,80,12,Pago Contra Entrega,Terminada,\N,2
189,12,\N,4,Venta,116,12,Pago Posterior,Terminada,\N,2
190,12,\N,7,Venta,3,12,Pago Contra Entrega,Terminada,\N,2
191,12,\N,15,Venta,252,12,Pago Contra Entrega,Terminada,\N,2
192,12,\N,5,Venta,49,12,Pago Posterior,Terminada,\N,2
193,12,\N,4,Prestamo,272,12,Pago Posterior,Terminada,\N,2
194,12,\N,5,Venta,111,12,Pago Posterior,Terminada,\N,2
195,12,\N,4,Venta,280,12,Pago Posterior,Terminada,\N,2
196,12,\N,4,Soporte,27,12,Pago Posterior,Terminada,\N,2
197,12,\N,7,Retiro,135,12,Pago Contra Entrega,Terminada,\N,2
